Date,Country,Population,Confirmed_Cases,New_Cases,Deaths,New_Deaths,Recovered,Active_Cases,Vaccinations,Death_Rate_Percent,Recovery_Rate_Percent
2022-10-19,Brazil,212000000,308252,6,3798,0,267096,37358,186914822,1.23,86.65
2022-10-20,Brazil,212000000,308256,4,3798,0,267099,37359,186914822,1.23,86.65
2022-10-21,Brazil,212000000,308260,4,3798,0,267102,37360,186914822,1.23,86.65
2022-10-22,Brazil,212000000,308263,3,3798,0,267104,37361,186914822,1.23,86.65
2022-10-23,Brazil,212000000,308266,3,3798,0,267106,37362,186914822,1.23,86.65
2022-10-24,Brazil,212000000,308269,3,3798,0,267108,37363,186914822,1.23,86.65
2022-10-25,Brazil,212000000,308273,4,3798,0,267111,37364,186914822,1.23,86.65
2022-10-26,Brazil,212000000,308277,4,3798,0,267114,37365,186914822,1.23,86.65
2022-10-27,Brazil,212000000,308281,4,3798,0,267117,37366,186914822,1.23,86.65
2022-10-28,Brazil,212000000,308284,3,3798,0,267119,37367,186914822,1.23,86.65
2022-10-29,Brazil,212000000,308288,4,3798,0,267122,37368,186914822,1.23,86.65
2022-10-30,Brazil,212000000,308291,3,3798,0,267124,37369,186914822,1.23,86.65
2022-10-31,Brazil,212000000,308294,3,3798,0,267126,37370,186914822,1.23,86.65
2022-11-01,Brazil,212000000,308297,3,3798,0,267128,37371,186914822,1.23,86.65
2022-11-02,Brazil,212000000,308301,4,3798,0,267131,37372,186914822,1.23,86.65
2022-11-03,Brazil,212000000,308304,3,3798,0,267133,37373,186914822,1.23,86.65
2022-11-04,Brazil,212000000,308307,3,3798,0,267135,37374,186914822,1.23,86.65
2022-11-05,Brazil,212000000,308310,3,3798,0,267137,37375,186914822,1.23,86.65
2022-11-06,Brazil,212000000,308312,2,3798,0,267138,37376,186914822,1.23,86.65
2022-11-07,Brazil,212000000,308314,2,3798,0,267139,37377,186914822,1.23,86.65
2022-11-08,Brazil,212000000,308316,2,3798,0,267140,37378,186914822,1.23,86.64
2022-11-09,Brazil,212000000,308318,2,3798,0,267141,37379,186914822,1.23,86.64
2022-11-10,Brazil,212000000,308320,2,3798,0,267142,37380,186914822,1.23,86.64
2022-11-11,Brazil,212000000,308322,2,3798,0,267143,37381,186914822,1.23,86.64
2022-11-12,Brazil,212000000,308325,3,3798,0,267145,37382,186914822,1.23,86.64
2022-11-13,Brazil,212000000,308326,1,3798,0,267145,37383,186914822,1.23,86.64
2022-11-14,Brazil,212000000,308328,2,3798,0,267146,37384,186914822,1.23,86.64
2022-11-15,Brazil,212000000,308330,2,3798,0,267147,37385,186914822,1.23,86.64
2022-11-16,Brazil,212000000,308332,2,3798,0,267148,37386,186914822,1.23,86.64
2022-11-17,Brazil,212000000,308334,2,3798,0,267149,37387,186914822,1.23,86.64
2022-11-18,Brazil,212000000,308335,1,3798,0,267149,37388,186914822,1.23,86.64
2022-11-19,Brazil,212000000,308337,2,3798,0,267150,37389,186914822,1.23,86.64
2022-11-20,Brazil,212000000,308338,1,3798,0,267150,37390,186914822,1.23,86.64
2022-11-21,Brazil,212000000,308340,2,3798,0,267151,37391,186914822,1.23,86.64
2022-11-22,Brazil,212000000,308341,1,3798,0,267151,37392,186914822,1.23,86.64
2022-11-23,Brazil,212000000,308342,1,3798,0,267151,37393,186914822,1.23,86.64
2022-11-24,Brazil,212000000,308343,1,3798,0,267151,37394,186914822,1.23,86.64
2022-11-25,Brazil,212000000,308345,2,3798,0,267152,37395,186914822,1.23,86.64
2022-11-26,Brazil,212000000,308346,1,3798,0,267152,37396,186914822,1.23,86.64
2022-11-27,Brazil,212000000,308347,1,3798,0,267152,37397,186914822,1.23,86.64
2022-11-28,Brazil,212000000,308348,1,3798,0,267152,37398,186914822,1.23,86.64
2022-11-29,Brazil,212000000,308349,1,3798,0,267152,37399,186914822,1.23,86.64
2022-11-30,Brazil,212000000,308350,1,3798,0,267152,37400,186914822,1.23,86.64
2022-12-01,Brazil,212000000,308351,1,3798,0,267152,37401,186914822,1.23,86.64
2022-12-02,Brazil,212000000,308352,1,3798,0,267152,37402,186914822,1.23,86.64
2022-12-03,Brazil,212000000,308353,1,3798,0,267152,37403,186914822,1.23,86.64
2022-12-04,Brazil,212000000,308354,1,3798,0,267152,37404,186914822,1.23,86.64
2022-12-05,Brazil,212000000,308354,0,3798,0,267152,37404,186914822,1.23,86.64
2022-12-06,Brazil,212000000,308354,0,3798,0,267152,37404,186914822,1.23,86.64
2022-12-07,Brazil,212000000,308355,1,3798,0,267152,37405,186914822,1.23,86.64
2022-12-08,Brazil,212000000,308355,0,3798,0,267152,37405,186914822,1.23,86.64
2022-12-09,Brazil,212000000,308355,0,3798,0,267152,37405,186914822,1.23,86.64
2022-12-10,Brazil,212000000,308356,1,3798,0,267152,37406,186914822,1.23,86.64
2022-12-11,Brazil,212000000,308356,0,3798,0,267152,37406,186914822,1.23,86.64
2022-12-12,Brazil,212000000,308356,0,3798,0,267152,37406,186914822,1.23,86.64
2022-12-13,Brazil,212000000,308356,0,3798,0,267152,37406,186914822,1.23,86.64
2022-12-14,Brazil,212000000,308356,0,3798,0,267152,37406,186914822,1.23,86.64
2022-12-15,Brazil,212000000,308356,0,3798,0,267152,37406,186914822,1.23,86.64
2022-12-16,Brazil,212000000,308357,1,3798,0,267152,37407,186914822,1.23,86.64
2022-12-17,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-18,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-19,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-20,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-21,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-22,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-23,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-24,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-25,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-26,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-27,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-28,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-29,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-30,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2022-12-31,Brazil,212000000,308357,0,3798,0,267152,37407,186914822,1.23,86.64
2020-01-01,United Kingdom,67000000,1,1,0,0,0,1,0,0,0
2020-01-02,United Kingdom,67000000,3,2,0,0,1,2,0,0,33.33
2020-01-03,United Kingdom,67000000,5,2,0,0,2,3,0,0,40
2020-01-04,United Kingdom,67000000,6,1,0,0,2,4,0,0,33.33
2020-01-05,United Kingdom,67000000,9,3,0,0,4,5,0,0,44.44
2020-01-06,United Kingdom,67000000,12,3,0,0,6,6,0,0,50
2020-01-07,United Kingdom,67000000,14,2,0,0,7,7,0,0,50
2020-01-08,United Kingdom,67000000,16,2,0,0,8,8,0,0,50
2020-01-09,United Kingdom,67000000,20,4,0,0,11,9,0,0,55
2020-01-10,United Kingdom,67000000,22,2,0,0,12,10,0,0,54.55
2020-01-11,United Kingdom,67000000,26,4,0,0,15,11,0,0,57.69
2020-01-12,United Kingdom,67000000,28,2,0,0,16,12,0,0,57.14
2020-01-13,United Kingdom,67000000,32,4,0,0,19,13,0,0,59.38
2020-01-14,United Kingdom,67000000,35,3,0,0,21,14,0,0,60
2020-01-15,United Kingdom,67000000,38,3,0,0,23,15,0,0,60.53
2020-01-16,United Kingdom,67000000,42,4,0,0,26,16,0,0,61.9
2020-01-17,United Kingdom,67000000,48,6,0,0,31,17,0,0,64.58
2020-01-18,United Kingdom,67000000,52,4,0,0,34,18,0,0,65.38
2020-01-19,United Kingdom,67000000,57,5,0,0,38,19,0,0,66.67
2020-01-20,United Kingdom,67000000,61,4,0,0,41,20,0,0,67.21
2020-01-21,United Kingdom,67000000,66,5,0,0,44,22,0,0,66.67
2020-01-22,United Kingdom,67000000,71,5,0,0,47,24,0,0,66.2
2020-01-23,United Kingdom,67000000,75,4,0,0,50,25,0,0,66.67
2020-01-24,United Kingdom,67000000,81,6,0,0,54,27,0,0,66.67
2020-01-25,United Kingdom,67000000,86,5,0,0,58,28,0,0,67.44
2020-01-26,United Kingdom,67000000,90,4,0,0,61,29,0,0,67.78
2020-01-27,United Kingdom,67000000,97,7,0,0,67,30,0,0,69.07
2020-01-28,United Kingdom,67000000,102,5,0,0,70,32,0,0,68.63
2020-01-29,United Kingdom,67000000,107,5,0,0,74,33,0,0,69.16
2020-01-30,United Kingdom,67000000,112,5,0,0,78,34,0,0,69.64
2020-01-31,United Kingdom,67000000,119,7,0,0,84,35,0,0,70.59
2020-02-01,United Kingdom,67000000,128,9,0,0,91,37,0,0,71.09
2020-02-02,United Kingdom,67000000,134,6,0,0,95,39,0,0,70.9
2020-02-03,United Kingdom,67000000,141,7,0,0,101,40,0,0,71.63
2020-02-04,United Kingdom,67000000,149,8,0,0,107,42,0,0,71.81
2020-02-05,United Kingdom,67000000,159,10,0,0,115,44,0,0,72.33
2020-02-06,United Kingdom,67000000,168,9,0,0,123,45,0,0,73.21
2020-02-07,United Kingdom,67000000,176,8,0,0,129,47,0,0,73.3
2020-02-08,United Kingdom,67000000,184,8,0,0,135,49,0,0,73.37
2020-02-09,United Kingdom,67000000,195,11,0,0,145,50,0,0,74.36
2020-02-10,United Kingdom,67000000,206,11,0,0,153,53,0,0,74.27
2020-02-11,United Kingdom,67000000,216,10,0,0,161,55,0,0,74.54
2020-02-12,United Kingdom,67000000,228,12,0,0,171,57,0,0,75
2020-02-13,United Kingdom,67000000,239,11,0,0,179,60,0,0,74.9
2020-02-14,United Kingdom,67000000,250,11,0,0,188,62,0,0,75.2
2020-02-15,United Kingdom,67000000,264,14,0,0,200,64,0,0,75.76
2020-02-16,United Kingdom,67000000,271,7,0,0,206,65,0,0,76.01
2020-02-17,United Kingdom,67000000,283,12,0,0,215,68,0,0,75.97
2020-02-18,United Kingdom,67000000,294,11,0,0,224,70,0,0,76.19
2020-02-19,United Kingdom,67000000,308,14,0,0,237,71,0,0,76.95
2020-02-20,United Kingdom,67000000,319,11,0,0,246,73,0,0,77.12
2020-02-21,United Kingdom,67000000,331,12,0,0,256,75,0,0,77.34
2020-02-22,United Kingdom,67000000,344,13,0,0,266,78,0,0,77.33
2020-02-23,United Kingdom,67000000,357,13,0,0,276,81,0,0,77.31
2020-02-24,United Kingdom,67000000,370,13,0,0,286,84,0,0,77.3
2020-02-25,United Kingdom,67000000,388,18,0,0,300,88,0,0,77.32
2020-02-26,United Kingdom,67000000,402,14,0,0,312,90,0,0,77.61
2020-02-27,United Kingdom,67000000,415,13,0,0,323,92,0,0,77.83
2020-02-28,United Kingdom,67000000,427,12,0,0,333,94,0,0,77.99
2020-02-29,United Kingdom,67000000,450,23,0,0,351,99,0,0,78
2020-03-01,United Kingdom,67000000,467,17,0,0,364,103,0,0,77.94
2020-03-02,United Kingdom,67000000,484,17,0,0,378,106,0,0,78.1
2020-03-03,United Kingdom,67000000,497,13,0,0,389,108,0,0,78.27
2020-03-04,United Kingdom,67000000,518,21,0,0,405,113,0,0,78.19
2020-03-05,United Kingdom,67000000,534,16,0,0,418,116,0,0,78.28
2020-03-06,United Kingdom,67000000,556,22,0,0,438,118,0,0,78.78
2020-03-07,United Kingdom,67000000,575,19,0,0,455,120,0,0,79.13
2020-03-08,United Kingdom,67000000,599,24,0,0,474,125,0,0,79.13
2020-03-09,United Kingdom,67000000,626,27,0,0,496,130,0,0,79.23
2020-03-10,United Kingdom,67000000,652,26,0,0,519,133,0,0,79.6
2020-03-11,United Kingdom,67000000,676,24,0,0,538,138,0,0,79.59
2020-03-12,United Kingdom,67000000,696,20,0,0,556,140,0,0,79.89
2020-03-13,United Kingdom,67000000,727,31,0,0,584,143,0,0,80.33
2020-03-14,United Kingdom,67000000,747,20,0,0,601,146,0,0,80.46
2020-03-15,United Kingdom,67000000,763,16,0,0,613,150,0,0,80.34
2020-03-16,United Kingdom,67000000,787,24,0,0,634,153,0,0,80.56
2020-03-17,United Kingdom,67000000,808,21,0,0,653,155,0,0,80.82
2020-03-18,United Kingdom,67000000,837,29,0,0,679,158,0,0,81.12
2020-03-19,United Kingdom,67000000,862,25,0,0,701,161,0,0,81.32
2020-03-20,United Kingdom,67000000,899,37,0,0,733,166,0,0,81.54
2020-03-21,United Kingdom,67000000,931,32,0,0,760,171,0,0,81.63
2020-03-22,United Kingdom,67000000,969,38,0,0,791,178,0,0,81.63
2020-03-23,United Kingdom,67000000,1000,31,0,0,818,182,0,0,81.8
2020-03-24,United Kingdom,67000000,1034,34,0,0,847,187,0,0,81.91
2020-03-25,United Kingdom,67000000,1062,28,0,0,872,190,0,0,82.11
2020-03-26,United Kingdom,67000000,1098,36,0,0,903,195,0,0,82.24
2020-03-27,United Kingdom,67000000,1124,26,0,0,924,200,0,0,82.21
2020-03-28,United Kingdom,67000000,1157,33,0,0,955,202,0,0,82.54
2020-03-29,United Kingdom,67000000,1196,39,0,0,987,209,0,0,82.53
2020-03-30,United Kingdom,67000000,1232,36,0,0,1019,213,0,0,82.71
2020-03-31,United Kingdom,67000000,1270,38,0,0,1055,215,0,0,83.07
2020-04-01,United Kingdom,67000000,1306,36,0,0,1083,223,0,0,82.92
2020-04-02,United Kingdom,67000000,1341,35,0,0,1113,228,0,0,83
2020-04-03,United Kingdom,67000000,1384,43,0,0,1150,234,0,0,83.09
2020-04-04,United Kingdom,67000000,1434,50,0,0,1197,237,0,0,83.47
2020-04-05,United Kingdom,67000000,1468,34,0,0,1225,243,0,0,83.45
2020-04-06,United Kingdom,67000000,1521,53,1,1,1273,247,0,0.07,83.69
2020-04-07,United Kingdom,67000000,1565,44,1,0,1312,252,0,0.06,83.83
2020-04-08,United Kingdom,67000000,1604,39,1,0,1343,260,0,0.06,83.73
2020-04-09,United Kingdom,67000000,1642,38,1,0,1373,268,0,0.06,83.62
2020-04-10,United Kingdom,67000000,1693,51,2,1,1415,276,0,0.12,83.58
2020-04-11,United Kingdom,67000000,1740,47,2,0,1459,279,0,0.11,83.85
2020-04-12,United Kingdom,67000000,1787,47,2,0,1496,289,0,0.11,83.72
2020-04-13,United Kingdom,67000000,1825,38,2,0,1531,292,0,0.11,83.89
2020-04-14,United Kingdom,67000000,1868,43,2,0,1568,298,0,0.11,83.94
2020-04-15,United Kingdom,67000000,1910,42,2,0,1607,301,0,0.1,84.14
2020-04-16,United Kingdom,67000000,1952,42,2,0,1643,307,0,0.1,84.17
2020-04-17,United Kingdom,67000000,1998,46,2,0,1681,315,0,0.1,84.13
2020-04-18,United Kingdom,67000000,2047,49,3,1,1722,322,0,0.15,84.12
2020-04-19,United Kingdom,67000000,2093,46,3,0,1762,328,0,0.14,84.19
2020-04-20,United Kingdom,67000000,2136,43,3,0,1799,334,0,0.14,84.22
2020-04-21,United Kingdom,67000000,2202,66,3,0,1858,341,0,0.14,84.38
2020-04-22,United Kingdom,67000000,2252,50,3,0,1899,350,0,0.13,84.33
2020-04-23,United Kingdom,67000000,2301,49,3,0,1944,354,0,0.13,84.49
2020-04-24,United Kingdom,67000000,2359,58,4,1,1993,362,0,0.17,84.48
2020-04-25,United Kingdom,67000000,2408,49,4,0,2032,372,0,0.17,84.39
2020-04-26,United Kingdom,67000000,2463,55,4,0,2081,378,0,0.16,84.49
2020-04-27,United Kingdom,67000000,2534,71,5,1,2139,390,0,0.2,84.41
2020-04-28,United Kingdom,67000000,2589,55,5,0,2190,394,0,0.19,84.59
2020-04-29,United Kingdom,67000000,2641,52,6,1,2235,400,0,0.23,84.63
2020-04-30,United Kingdom,67000000,2694,53,6,0,2278,410,0,0.22,84.56
2020-05-01,United Kingdom,67000000,2771,77,6,0,2346,419,0,0.22,84.66
2020-05-02,United Kingdom,67000000,2826,55,6,0,2397,423,0,0.21,84.82
2020-05-03,United Kingdom,67000000,2899,73,7,1,2457,435,0,0.24,84.75
2020-05-04,United Kingdom,67000000,2973,74,8,1,2516,449,0,0.27,84.63
2020-05-05,United Kingdom,67000000,3022,49,8,0,2562,452,0,0.26,84.78
2020-05-06,United Kingdom,67000000,3091,69,8,0,2624,459,0,0.26,84.89
2020-05-07,United Kingdom,67000000,3146,55,8,0,2670,468,0,0.25,84.87
2020-05-08,United Kingdom,67000000,3210,64,8,0,2724,478,0,0.25,84.86
2020-05-09,United Kingdom,67000000,3270,60,9,1,2774,487,0,0.28,84.83
2020-05-10,United Kingdom,67000000,3351,81,9,0,2841,501,0,0.27,84.78
2020-05-11,United Kingdom,67000000,3432,81,10,1,2915,507,0,0.29,84.94
2020-05-12,United Kingdom,67000000,3503,71,10,0,2973,520,0,0.29,84.87
2020-05-13,United Kingdom,67000000,3549,46,10,0,3009,530,0,0.28,84.78
2020-05-14,United Kingdom,67000000,3622,73,11,1,3075,536,0,0.3,84.9
2020-05-15,United Kingdom,67000000,3700,78,12,1,3143,545,0,0.32,84.95
2020-05-16,United Kingdom,67000000,3773,73,13,1,3200,560,0,0.34,84.81
2020-05-17,United Kingdom,67000000,3843,70,14,1,3266,563,0,0.36,84.99
2020-05-18,United Kingdom,67000000,3918,75,15,1,3337,566,0,0.38,85.17
2020-05-19,United Kingdom,67000000,4008,90,15,0,3418,575,0,0.37,85.28
2020-05-20,United Kingdom,67000000,4092,84,16,1,3485,591,0,0.39,85.17
2020-05-21,United Kingdom,67000000,4148,56,16,0,3534,598,0,0.39,85.2
2020-05-22,United Kingdom,67000000,4216,68,17,1,3591,608,0,0.4,85.18
2020-05-23,United Kingdom,67000000,4282,66,17,0,3653,612,0,0.4,85.31
2020-05-24,United Kingdom,67000000,4349,67,18,1,3714,617,0,0.41,85.4
2020-05-25,United Kingdom,67000000,4407,58,19,1,3768,620,0,0.43,85.5
2020-05-26,United Kingdom,67000000,4473,66,19,0,3824,630,0,0.42,85.49
2020-05-27,United Kingdom,67000000,4559,86,19,0,3902,638,0,0.42,85.59
2020-05-28,United Kingdom,67000000,4630,71,20,1,3960,650,0,0.43,85.53
2020-05-29,United Kingdom,67000000,4708,78,21,1,4030,657,0,0.45,85.6
2020-05-30,United Kingdom,67000000,4765,57,21,0,4078,666,0,0.44,85.58
2020-05-31,United Kingdom,67000000,4819,54,21,0,4129,669,0,0.44,85.68
2020-06-01,United Kingdom,67000000,4877,58,22,1,4184,671,0,0.45,85.79
2020-06-02,United Kingdom,67000000,4934,57,22,0,4232,680,0,0.45,85.77
2020-06-03,United Kingdom,67000000,5020,86,22,0,4308,690,0,0.44,85.82
2020-06-04,United Kingdom,67000000,5120,100,22,0,4395,703,0,0.43,85.84
2020-06-05,United Kingdom,67000000,5217,97,23,1,4475,719,0,0.44,85.78
2020-06-06,United Kingdom,67000000,5299,82,23,0,4551,725,0,0.43,85.88
2020-06-07,United Kingdom,67000000,5376,77,23,0,4621,732,0,0.43,85.96
2020-06-08,United Kingdom,67000000,5441,65,23,0,4675,743,0,0.42,85.92
2020-06-09,United Kingdom,67000000,5539,98,24,1,4764,751,0,0.43,86.01
2020-06-10,United Kingdom,67000000,5616,77,25,1,4836,755,0,0.45,86.11
2020-06-11,United Kingdom,67000000,5704,88,25,0,4910,769,0,0.44,86.08
2020-06-12,United Kingdom,67000000,5785,81,26,1,4977,782,0,0.45,86.03
2020-06-13,United Kingdom,67000000,5855,70,27,1,5037,791,0,0.46,86.03
2020-06-14,United Kingdom,67000000,5924,69,28,1,5101,795,0,0.47,86.11
2020-06-15,United Kingdom,67000000,5993,69,29,1,5158,806,0,0.48,86.07
2020-06-16,United Kingdom,67000000,6087,94,29,0,5232,826,0,0.48,85.95
2020-06-17,United Kingdom,67000000,6158,71,29,0,5291,838,0,0.47,85.92
2020-06-18,United Kingdom,67000000,6245,87,29,0,5368,848,0,0.46,85.96
2020-06-19,United Kingdom,67000000,6339,94,29,0,5445,865,0,0.46,85.9
2020-06-20,United Kingdom,67000000,6435,96,31,2,5520,884,0,0.48,85.78
2020-06-21,United Kingdom,67000000,6517,82,32,1,5589,896,0,0.49,85.76
2020-06-22,United Kingdom,67000000,6607,90,33,1,5670,904,0,0.5,85.82
2020-06-23,United Kingdom,67000000,6670,63,33,0,5727,910,0,0.49,85.86
2020-06-24,United Kingdom,67000000,6770,100,33,0,5805,932,0,0.49,85.75
2020-06-25,United Kingdom,67000000,6841,71,34,1,5863,944,0,0.5,85.7
2020-06-26,United Kingdom,67000000,6925,84,35,1,5931,959,0,0.51,85.65
2020-06-27,United Kingdom,67000000,6997,72,35,0,5987,975,0,0.5,85.57
2020-06-28,United Kingdom,67000000,7085,88,36,1,6057,992,0,0.51,85.49
2020-06-29,United Kingdom,67000000,7166,81,36,0,6127,1003,0,0.5,85.5
2020-06-30,United Kingdom,67000000,7255,89,37,1,6211,1007,0,0.51,85.61
2020-07-01,United Kingdom,67000000,7327,72,37,0,6279,1011,0,0.5,85.7
2020-07-02,United Kingdom,67000000,7457,130,39,2,6393,1025,0,0.52,85.73
2020-07-03,United Kingdom,67000000,7541,84,40,1,6460,1041,0,0.53,85.67
2020-07-04,United Kingdom,67000000,7633,92,41,1,6532,1060,0,0.54,85.58
2020-07-05,United Kingdom,67000000,7716,83,42,1,6607,1067,0,0.54,85.63
2020-07-06,United Kingdom,67000000,7805,89,42,0,6685,1078,0,0.54,85.65
2020-07-07,United Kingdom,67000000,7878,73,43,1,6747,1088,0,0.55,85.64
2020-07-08,United Kingdom,67000000,7956,78,43,0,6810,1103,0,0.54,85.6
2020-07-09,United Kingdom,67000000,8058,102,44,1,6907,1107,0,0.55,85.72
2020-07-10,United Kingdom,67000000,8139,81,45,1,6972,1122,0,0.55,85.66
2020-07-11,United Kingdom,67000000,8229,90,46,1,7042,1141,0,0.56,85.58
2020-07-12,United Kingdom,67000000,8311,82,46,0,7114,1151,0,0.55,85.6
2020-07-13,United Kingdom,67000000,8391,80,46,0,7189,1156,0,0.55,85.68
2020-07-14,United Kingdom,67000000,8481,90,47,1,7268,1166,0,0.55,85.7
2020-07-15,United Kingdom,67000000,8560,79,48,1,7334,1178,0,0.56,85.68
2020-07-16,United Kingdom,67000000,8671,111,49,1,7435,1187,0,0.57,85.75
2020-07-17,United Kingdom,67000000,8761,90,50,1,7520,1191,0,0.57,85.83
2020-07-18,United Kingdom,67000000,8845,84,51,1,7589,1205,0,0.58,85.8
2020-07-19,United Kingdom,67000000,8925,80,52,1,7657,1216,0,0.58,85.79
2020-07-20,United Kingdom,67000000,9032,107,53,1,7749,1230,0,0.59,85.79
2020-07-21,United Kingdom,67000000,9106,74,53,0,7816,1237,0,0.58,85.83
2020-07-22,United Kingdom,67000000,9181,75,54,1,7883,1244,0,0.59,85.86
2020-07-23,United Kingdom,67000000,9262,81,54,0,7958,1250,0,0.58,85.92
